id	name	parent_id	depth
4202765	收银会计	3200325	4
4202766	固定资产会计	3200082	4
4202767	驻场会计	3200082	4
4202768	仓储会计	3200082	4
4202769	外账会计	3200082	4
4202770	费用销售会计	3200082	4
4202771	销售会计	3200082	4
4202772	会计实操老师	3200082	4
4202773	材料会计	3200082	4
4202774	财务管理会计	3200082	4
4202775	工地会计	3200082	4
4202776	应付会计	3200328	4
4202777	存货会计	3200082	4
4202778	会计顾问	3200082	4
4202779	商贸会计	3200082	4
4202780	财务外贸会计	3200082	4
4202781	会计岗	3200082	4
4202782	会计专员	3200082	4
4202783	进出口会计	3200082	4
4202784	会计师	3200082	4
4202785	会计管理经理	3200082	4
4202786	工程类会计	3200082	4
4202787	仓管会计	3200082	4
4202788	专职会计	3200082	4
4202789	房地产会计	3200082	4
4202790	影城会计	3200082	4
4202791	英文会计	3200100	4
4202792	代账会计	3200082	4
4202793	预算管理会计	3200112	4
4202794	外勤会计	3200082	4
4202795	总账福利会计	3200326	4
4202796	项目会计	3200082	4
4202797	售后会计	3200082	4
4202798	幼儿园会计	3200082	4
4202799	物流会计	3200082	4
4202800	营销会计	3200082	4
4202801	集团会计主管	3200082	4
4202802	会计经理	3200326	4
4202803	account	3200082	4
4202804	accountant	3200082	4
4202805	accounts	3200082	4
4202806	财务部会计主管	3200326	4
4202807	会务策划专员	3200329	4
4202808	会务人员	3200329	4
4202809	会务接待	3200329	4
4202810	会务	3200329	4
4202811	会务服务	3200329	4
4202812	会务讲师	3200329	4
4202813	会议服务人员	3200329	4
4202814	会展客户经理	3200209	4
4202815	会展项目执行	3200329	4
4202816	会展项目	3200329	4
4202817	会展策划经理	3200329	4
4202818	会展主管	3200329	4
4202819	会展业务	3200329	4
4202820	展会专员	3200329	4
4202821	展会经理	3200329	4
4202822	会展销售	3200330	4
4202823	展会策划	3200329	4
4202824	展览策划师	3200329	4
4202825	展厅讲解员	3200329	4
4202826	展厅主管	3200329	4
4202827	展览策划	3200329	4
4202828	手游活动策划	3200331	4
4202829	活动策划主管	3200331	4
4202830	活动策划专员	3200331	4
4202831	活动策划经理	3200331	4
4202832	活动策划师	3200331	4
4202833	新媒体活动策划	3200331	4
4202834	互联网活动策划	3200331	4
4202835	品牌活动策划	3200331	4
4202836	游戏活动策划	3200331	4
4202837	活动app策划	3200332	4
4202838	活动创意策划	3200331	4
4202839	活动运营策划专员	3200331	4
4202840	市场活动专员	3200331	4
4202841	活动策划	3200331	4
4202842	活动专员	3200331	4
4202843	活动营销专员	3200331	4
4202844	活动经理	3200331	4
4202845	活动运营经理	3200331	4
4202846	活动主管	3200331	4
4202847	赛事执行专员	3200331	4
4202848	机电组长	3200126	4
4202849	机电建造师	3200194	4
4202850	机电主管	3200126	4
4202851	机电工程师	3200194	4
4202852	机电安装施工员	3200194	4
4202853	弱电技师	3200218	4
4202854	强弱电技工	3200218	4
4202855	机电二级建造师	3200194	4
4202856	机电副修	3200129	4
4202857	手机设计	3200339	4
4202858	电机设计	3200194	4
4202859	电控设计工程师	3200194	4
4202860	机电设计师	3200194	4
4202861	机电设计主管	3200194	4
4202862	强弱电设计师	3200194	4
4202863	照明设计	3200301	4
4202864	配电设计工程师	3200334	4
4202865	电商设计经理	3200229	4
4202866	机电安装造价员	3200189	4
4202867	电气造价师	3200189	4
4202868	机电造价主管	3200189	4
4202869	电力造价员	3200189	4
4202870	机电预算	3200189	4
4202871	银行私人顾问	3200335	4
4202872	银行客户专员	3200335	4
4202873	银保渠道经理	3200335	4
4202874	银行客户信用卡经理	3200335	4
4202875	银行渠道经理	3200335	4
4202876	机构负责人	3200335	4
4202877	机构发展专员	3200335	4
4202878	机构专员	3200335	4
4202879	机构项目经理	3200335	4
4202880	机构合作总监	3200335	4
4202881	机构管理岗	3200335	4
4202882	机构总监	3200335	4
4202883	vr研发工程师	3200337	4
4202884	机械开发工程师	3200338	4
4202885	机械人员	3200338	4
4202886	机械组装	3200338	4
4202887	机械调试工程师	3200338	4
4202888	机械设计工程师	3200178	4
4202889	机械设计师	3200178	4
4202890	电气机械工程师	3200194	4
4202891	机械研发工程师	3200338	4
4202892	机械设计制图员	3200178	4
4202893	机械安装工程师	3200338	4
4202894	机械设计经理	3200178	4
4202895	机械技工	3200126	4
4202896	机械工程师	3200338	4
4202897	机械学徒	3200126	4
4202898	干衣机机械工程师	3200338	4
4202899	机械技术员	3200338	4
4202900	机械设计	3200178	4
4202901	机加工主管	3200126	4
4202902	风机工程师	3200338	4
4202903	商用烘干热泵工程师	3200338	4
4202904	阀门工程师	3200338	4
4202905	阀门设计工程师	3200178	4
4202906	机床设计工程师	3200178	4
4202907	减速器模块工程师	3200338	4
4202908	连接器设计工程师	3200338	4
4202909	轴承工程师	3200338	4
4202910	机械安装工	3200338	4
4202911	手机基带工程师	3200339	4
4202912	投资基金总监	3200282	4
4202913	基金渠道经理	3200335	4
4202914	基金销售代表	3200335	4
4202915	基金研究员	3200297	4
4202916	基金项目总监	3200282	4
4202917	风控基金经理	3200267	4
4202918	基金合伙人	3200282	4
4202919	基金项目经理	3200282	4
4202920	基金营销总监	3200335	4
4202921	基金经理	3200335	4
4202922	投资基金经理	3200282	4
4202923	基金顾问	3200335	4
4202924	基金运营经理	3200282	4
4202925	基金专员	3200335	4
4202926	细胞技术人员	3200340	4
4202927	网站维护员	3200040	4
4202928	基站维护人员	3200339	4
4202929	计划调度员	3200342	4
4202930	调度	3200342	4
4202931	调度员	3200342	4
4202932	计划统计员	3200342	4
4202933	计划	3200342	4
4202934	生产协调员	3200342	4
4202935	视觉软件工程师	3200343	4
4202936	计算机视觉工程师	3200343	4
4202937	摄影记者	3200344	4
4202938	行业记者	3200344	4
4202939	出镜记者	3200344	4
4202940	汽修技师	3200077	4
4202941	技术美工	3200003	4
4202942	软件技术支持工程师	3200027	4
4202943	应用技术支持	3200027	4
4202944	云计算技术支持工程师	3200027	4
4202945	支持工程师	3200274	4
4202946	营销支持专员	3200050	4
4202947	pb技术支持工程师	3200027	4
4202948	服务技术支持	3200274	4
4202949	英语技术支持	3200100	4
4202950	硬件技术支持	3200345	4
4202951	电脑技术支持	3200345	4
4202952	在线技术支持工程师	3200274	4
4202953	中央技术支持	3200274	4
4202954	现场技术支持	3200274	4
4202955	it技术支持工程师	3200027	4
4202956	网络技术支持工程师	3200027	4
4202957	韩语技术支持工程师	3200104	4
4202958	技术支持工程师	3200274	4
4202959	日语技术支持工程师	3200125	4
4202960	it技术支持	3200027	4
4202961	英文技术支持工程师	3200100	4
4202962	技术运营支持	3200274	4
4202963	技术支持岗	3200274	4
4202964	远程技术支持工程师	3200274	4
4202965	erp技术支持	3200033	4
4202966	运维技术支持工程师	3200346	4
4202967	维保技术人员	3200225	4
4202968	维保工程师	3200225	4
4202969	维保人员	3200225	4
4202970	现场维护工程师	3200274	4
4202971	technicalsupport	3200274	4
4202972	绩效主管专员	3200038	4
4202973	绩效管理专员	3200038	4
4202974	绩效培训专员	3200038	4
4202975	绩效经理	3200038	4
4202976	绩效管理岗	3200038	4
4202977	绩效管理员	3200038	4
4202978	绩效考核岗	3200038	4
4202979	加盟专员	3200347	4
4202980	加盟顾问	3200347	4
4202981	加盟拓展专员	3200347	4
4202982	加盟代理合伙人	3200347	4
4202983	加盟管理经理	3200347	4
4202984	加盟业务经理	3200347	4
4202985	加盟运营经理	3200347	4
4202986	加盟主管	3200347	4
4202987	家教	3200315	4
4202988	小学家教	3200315	4
4202989	全职辅导老师	3200315	4
4202990	家居顾问	3200278	4
4202991	家居设计师	3200278	4
4202992	定制家居设计师	3200278	4
4202993	灯具设计师	3200278	4
4202994	软装设计师	3200278	4
4202995	家装设计经理	3200278	4
4202996	家具结构工程师	3200278	4
4202997	家具设计师	3200278	4
4202998	家具设计	3200278	4
4202999	酒店家具设计师	3200278	4
4203000	衣柜设计师	3200278	4
4203001	窗帘设计师	3200278	4
4203002	橱柜设计师	3200278	4
4203003	家具深化设计师	3200278	4
4203004	橱窗设计师	3200278	4
4203005	木门设计师	3200278	4
4203006	门窗设计师	3200278	4
4203007	橱柜设计	3200278	4
4203008	橱衣柜设计师	3200278	4
4203009	系统计算架构师	3200349	4
4203010	平台架构师	3200349	4
4203011	云计算架构师	3200350	4
4203012	架构工程师	3200349	4
4203013	openstack架构师	3200350	4
4203014	数据架构工程师	3200351	4
4203015	模具检测员	3200352	4
4203016	检测技师	3200155	4
4203017	无机检测工程师	3200353	4
4203018	材料检测员	3200156	4
4203019	基因检测技术员	3200354	4
4203020	食品检测员	3200355	4
4203021	检测师	3200155	4
4203022	三坐标检测	3200356	4
4203023	消防检测员	3200357	4
4203024	检测技术员	3200155	4
4203025	检测专员	3200155	4
4203026	检测中心主任	3200155	4
4203027	有机检测工程师	3200353	4
4203028	检测室主任	3200155	4
4203029	桩基检测员	3200358	4
4203030	检测主管	3200155	4
4203031	消防检测技术员	3200357	4
4203032	现场检测人员	3200358	4
4203033	产品检测员	3200155	4
4203034	环境检测工程师	3200359	4
4203035	检测技术负责人	3200155	4
4203036	材料检测工程师	3200156	4
4203037	检测人员	3200155	4
4203038	二手车检测主管	3200356	4
4203039	食品检测工程师	3200355	4
4203040	品检工程师	3200155	4
4203041	建筑设计	3200277	4
4203042	古建筑设计师	3200277	4
4203043	建筑专业设计师	3200277	4
4203044	建筑师	3200277	4
4203045	建筑工程师	3200277	4
4203046	建筑设计师	3200277	4
4203047	建筑设计经理	3200277	4
4203048	工装设计总监	3200277	4
4203049	工装设计师	3200277	4
4203050	工装设计工程师	3200277	4
4203051	建筑设计员	3200277	4
4203052	建筑设计主管	3200277	4
4203053	土建设计工程师	3200277	4
4203054	建筑方案设计师	3200277	4
4203055	建筑模型师	3200277	4
4203056	建筑动画模型师	3200277	4
4203057	建筑效果图模型师	3200277	4
4203058	桥梁设计人员	3200277	4
4203059	施工图深化设计师	3200277	4
4203060	注册建筑师	3200277	4
4203061	建筑动画渲染师	3200277	4
4203062	健康咨询师	3200360	4
4203063	健康管理顾问	3200360	4
4203064	健康师	3200360	4
4203065	中医管理师	3200360	4
4203066	健康管理师	3200360	4
4203067	健身会籍顾问	3200361	4
4203068	健身顾问	3200361	4
4203069	运动顾问	3200361	4
4203070	高尔夫教练	3200362	4
4203071	体能教练	3200363	4
4203072	瑜伽教练	3200364	4
4203073	敏捷教练	3200363	4
4203074	团操教练	3200365	4
4203075	跆拳道教练	3200366	4
4203076	瑜伽顾问	3200364	4
4203077	游泳教练	3200367	4
4203078	散打教练	3200366	4
4203079	体能老师	3200363	4
4203080	蹦床教练	3200365	4
4203081	app交互设计师	3200059	4
4203082	无线交互设计师	3200059	4
4203083	交互设计	3200059	4
4203084	交互设计工程师	3200059	4
4203085	交互设计经理	3200059	4
4203086	交互设计专家	3200059	4
4203087	交互设计总监	3200059	4
4203088	互动设计师	3200059	4
4203089	交互设计师	3200059	4
4203090	ui总监	3200059	4
4203091	游戏ui设计师	3200059	4
4203092	ui设计师	3200059	4
4203093	uiue工程师	3200059	4
4203094	游戏设计ui	3200059	4
4203095	ui界面设计	3200059	4
4203096	游戏界面ui设计师	3200059	4
4203097	互联网ui设计师	3200059	4
4203098	webui设计师	3200059	4
4203099	ui顾问设计师	3200059	4
4203100	ued总监	3200059	4
4203101	ueui设计师	3200059	4
4203102	基金交易员	3200369	4
4203103	金融交易员	3200370	4
4203104	操盘手交易员	3200370	4
4203105	恒指交易员	3200371	4
4203106	电商交易员	3200018	4
4203107	交易管理专员	3200370	4
4203108	期权交易员	3200371	4
4203109	商品期货交易员	3200372	4
4203110	股票交易员	3200371	4
4203111	交易专员	3200370	4
4203112	黄金交易员	3200372	4
4203113	操盘交易员	3200370	4
4203114	贵金属交易员	3200372	4
4203115	程序化交易员	3200373	4
4203116	证券交易员	3200371	4
4203117	期货交易员	3200372	4
4203118	交易经理	3200370	4
4203119	美股交易员	3200371	4
4203120	股票期货交易员	3200370	4
4203121	微交易专员	3200370	4
4203122	交易员	3200370	4
4203123	量化交易员	3200373	4
4203124	交易总监	3200370	4
4203125	外汇操盘交易员	3200374	4
4203126	债券交易员	3200370	4
4203127	农产品交易员	3200375	4
4203128	职业操盘手	3200370	4
4203129	股票员	3200371	4
4203130	外盘期货操盘手	3200372	4
4203131	外汇专员	3200374	4
4203132	股票操盘手	3200371	4
4203133	操盘手	3200370	4
4203134	角色原画设计师	3200376	4
4203135	角色动画师	3200376	4
4203136	游戏角色原画师	3200376	4
4203137	游戏角色原画设计师	3200376	4
4203138	游戏角色	3200376	4
4203139	角色特效师	3200376	4
4203140	角色设计师	3200376	4
4203141	脚本策划	3200158	4
4203142	音乐教师	3200377	4
4203143	初高数学教师	3200378	4
4203144	历史教师	3200379	4
4203145	创意美术教师	3200380	4
4203146	中学教师	3200315	4
4203147	体能教师	3200363	4
4203148	国学教师	3200381	4
4203149	机器人教师	3200382	4
4203150	信息技术教师	3200393	4
4203151	作文教师	3200381	4
4203152	会计专业教师	3200082	4
4203153	口才教师	3200384	4
4203154	平面设计教师	3200105	4
4203155	汽车专业教师	3200077	4
4203156	素描教师	3200380	4
4203157	生活教师	3200384	4
4203158	拉丁舞教师	3200385	4
4203159	跆拳道教师	3200366	4
4203160	民族舞教师	3200385	4
4203161	行政教师	3200315	4
4203162	古筝教师	3200377	4
4203163	国画教师	3200380	4
4203164	日语教师	3200125	4
4203165	幼儿教师	3200386	4
4203166	英语教师	3200100	4
4203167	儿童创意美术教师	3200380	4
4203168	中文教师	3200381	4
4203169	长笛教师	3200377	4
4203170	电子商务老师	3200393	4
4203171	少儿舞蹈教师	3200385	4
4203172	教务管理教师	3200387	4
4203173	初中教师	3200315	4
4203174	课程教师	3200388	4
4203175	感统教师	3200384	4
4203176	早教教师	3200386	4
4203177	英语口语教师	3200100	4
4203178	资格证教师	3200315	4
4203179	初中理化教师	3200389	4
4203180	大学教师	3200315	4
4203181	招生教师	3200387	4
4203182	小学教师	3200315	4
4203183	美术老师	3200380	4
4203184	中小学教师	3200315	4
4203185	培训教师	3200315	4
4203186	语文教研员	3200381	4
4203187	全职舞蹈教师	3200385	4
4203188	计算机专业教师	3200393	4
4203189	全脑教师	3200386	4
4203190	韩语教师	3200104	4
4203191	德育教师	3200315	4
4203192	托福雅思教师	3200100	4
4203193	班主任教师	3200315	4
4203194	体育老师	3200390	4
4203195	家庭教师	3200315	4
4203196	语数外教师	3200391	4
4203197	雅思教师	3200100	4
4203198	外籍教师	3200315	4
4203199	二胡教师	3200377	4
4203200	教师	3200315	4
4203201	配班教师	3200315	4
4203202	gre教师	3200100	4
4203203	英语商务教师	3200100	4
4203204	街舞教师	3200385	4
4203205	全职语文教师	3200381	4
4203206	初高中数理化教师	3200389	4
4203207	艺术类教师	3200392	4
4203208	英语少儿教师	3200100	4
4203209	架子鼓教师	3200377	4
4203210	思政教师	3200315	4
4203211	中小学辅导教师	3200315	4
4203212	计算机教师	3200393	4
4203213	小学托管教师	3200315	4
4203214	编导教师	3200315	4
4203215	古琴教师	3200377	4
4203216	芭蕾舞教师	3200385	4
4203217	ui设计教师	3200059	4
4203218	蒙氏教师	3200386	4
4203219	幼小衔接教师	3200386	4
4203220	对外教师	3200315	4
4203221	全职教师	3200315	4
4203222	英文教师	3200100	4
4203223	市场营销教师	3200165	4
4203224	金融讲师	3200394	4
4203225	礼仪教师	3200384	4
4203226	辅导教师	3200315	4
4203227	课程讲师	3200388	4
4203228	声乐教师	3200377	4
4203229	奥数教师	3200378	4
4203230	托管班教师	3200386	4
4203231	意大利语教师	3200248	4
4203232	幼儿园老师	3200386	4
4203233	雅思写作教师	3200100	4
4203234	雅思托福教师	3200100	4
4203235	托福教师	3200100	4
4203236	播音教师	3200395	4
4203237	学科教师	3200391	4
4203238	陶艺教师	3200392	4
4203239	法语教师	3200261	4
